#
# Super-Kamiokande Solar Neutrino Flux from 1996 to 2018
# by Super-Kamiokande Collaboration 2023.10.16
#
# 1st column : mean time in seconds from 00:00:00 1970/01/01
# 2nd column : mean time - start time 
# 3rd column : end time - mean time
# 4th column : measured solar neutrino flux [10^6/cm2/s]
# 5th column : upper error [10^6/cm2/s]
# 6th column : loower error [10^6/cm2/s]
#


860821320 209760 229740 2.61 0.52 0.45
861299820 247440 179040 2.21 0.57 0.48
861631980 143760 262440 3.20 0.83 0.67
862181460 283080 145860 2.26 0.68 0.54
862588200 260340 226020 2.59 0.50 0.43
863016360 202020 186660 1.69 0.48 0.39
863434080 228540 220920 2.86 0.51 0.44
863870100 214980 186180 2.05 0.50 0.41
864298500 242040 220440 2.14 0.55 0.45
864733500 214380 291720 2.25 0.53 0.43
865310460 283860 142140 1.82 0.92 0.63
865664520 207000 213060 2.69 0.53 0.46
866089680 208500 229380 1.69 0.47 0.39
866536140 215520 240480 2.72 0.51 0.44
866971620 194700 220800 2.54 0.50 0.44
867452400 259740 152880 2.89 0.61 0.52
867833820 228360 199200 1.84 0.48 0.41
868271040 235860 216000 2.07 0.46 0.40
868709040 221700 220680 1.34 0.41 0.35
869147820 217920 222600 3.11 0.51 0.45
869537760 166860 236100 1.94 0.57 0.48
870062760 287280 214440 2.83 0.51 0.44
870497760 219120 211140 2.28 0.45 0.38
870936240 227100 222540 2.34 0.46 0.40
871372200 213120 221100 2.43 0.56 0.48
871820280 226740 235020 1.79 0.42 0.36
872283960 228060 222960 2.25 0.46 0.41
872756760 249780 243780 2.68 0.44 0.39
873212340 211680 228660 1.34 0.47 0.40
873578100 136980 256380 2.11 0.60 0.49
874182660 348060 145140 2.12 0.61 0.51
875943540 395820 72720 2.71 0.89 0.70
876143400 125940 333480 2.25 0.71 0.55
876704640 227640 198660 2.01 0.53 0.44
877147980 238860 183780 2.06 0.70 0.56
877496880 158100 272820 4.26 0.98 0.81
877979340 209520 210660 2.54 0.46 0.40
878446140 255600 259980 1.74 0.39 0.33
878937120 230880 218580 1.50 0.38 0.32
879377520 200340 178020 2.66 0.50 0.43
879792360 224400 231180 2.91 0.54 0.46
880174560 150840 210240 3.06 0.60 0.52
880576320 189720 249180 2.23 0.51 0.43
881026560 196320 258120 3.02 0.60 0.52
881505780 220080 215520 2.30 0.47 0.41
881924520 203040 206580 2.31 0.44 0.38
882363960 232740 226440 2.30 0.47 0.40
882810360 219120 223560 2.65 0.46 0.40
883310940 276840 259260 2.46 0.41 0.36
883717020 146700 245580 2.13 0.55 0.46
884205420 233880 237300 2.72 0.51 0.44
884667660 224820 210360 2.16 0.55 0.48
885078720 198720 174780 2.60 0.54 0.46
885491820 236760 227280 2.37 0.44 0.39
885966540 246540 246420 2.20 0.40 0.35
886419900 206820 194460 1.60 0.43 0.36
886840680 224640 220860 1.63 0.41 0.34
887293680 231960 205080 2.57 0.47 0.41
887703240 204360 226560 2.22 0.45 0.39
888190740 255240 203460 2.66 0.48 0.42
888524700 130380 130020 1.80 0.53 0.43
888844080 189180 218160 1.75 0.46 0.39
889284120 216720 195300 2.39 0.48 0.42
889677240 197580 232440 2.14 0.45 0.39
890193240 279900 128700 2.85 0.62 0.52
890575320 253200 255240 2.32 0.40 0.35
891079740 249060 247200 2.24 0.39 0.35
891539880 212820 210840 2.20 0.43 0.38
891984840 233940 231360 1.61 0.38 0.32
892412520 196200 237060 2.84 0.52 0.45
892833960 184260 202500 1.68 0.44 0.37
893257680 217980 213660 3.51 0.51 0.45
893685480 213960 214140 2.82 0.46 0.40
894123120 222240 221520 2.64 0.44 0.39
894547140 202380 201180 2.22 0.46 0.39
894965280 216840 229020 1.93 0.46 0.39
895432380 201180 201000 1.85 0.44 0.37
895852740 219180 205620 2.17 0.45 0.39
896328900 270420 269940 2.58 0.42 0.37
896785680 186780 189360 2.58 0.50 0.44
897202380 227220 230460 2.65 0.45 0.40
897637980 204960 201420 2.09 0.44 0.37
898073760 234240 236880 2.76 0.45 0.39
898517400 206520 216840 2.19 0.45 0.39
898972380 196620 160020 2.37 0.51 0.43
899405220 272700 240660 1.58 0.39 0.33
899830860 184860 248820 3.01 0.55 0.47
900244620 164640 184020 1.65 0.48 0.41
900685140 256260 223560 2.23 0.42 0.37
901102500 193740 190980 2.62 0.47 0.41
901582860 289320 296820 1.88 0.34 0.30
902070240 190260 189240 1.50 0.40 0.33
902502120 242520 222360 2.39 0.42 0.37
902952780 228120 220440 1.80 0.42 0.36
903385140 211860 202260 3.06 0.48 0.43
903823680 236160 223320 2.02 0.40 0.34
904250520 201960 267960 3.65 0.53 0.47
904745340 225600 217620 2.71 0.45 0.39
905199060 235980 208560 2.83 0.47 0.41
905632440 224220 201360 1.92 0.41 0.35
906048060 214200 224280 3.16 0.47 0.42
906453840 181440 195660 2.13 0.45 0.39
906875160 224340 224340 1.96 0.40 0.35
907269120 169320 251100 2.20 0.51 0.43
907762980 242580 238200 2.22 0.40 0.35
908191320 190020 189300 2.97 0.50 0.44
908630040 249180 253320 2.31 0.38 0.34
909108600 225060 178200 1.78 0.46 0.38
909496200 209160 205260 2.17 0.42 0.36
909946620 244980 279900 2.42 0.41 0.36
910552380 325620 126000 3.35 0.82 0.69
910921020 232620 234240 2.84 0.67 0.56
911373840 218400 163560 3.04 0.58 0.51
911625660 88140 342600 2.73 1.19 0.90
912307740 337140 74940 2.37 0.77 0.61
912709560 323880 154320 2.94 0.62 0.53
913062120 198000 198240 2.96 0.49 0.43
913401660 141000 249660 2.39 0.56 0.46
913953720 302280 145500 2.41 0.69 0.57
914310300 210840 210120 3.36 0.60 0.52
914814060 289680 262800 2.31 0.42 0.37
915293700 213420 207300 2.48 0.49 0.42
915761580 208920 204480 3.16 0.63 0.54
916169040 202860 213420 3.21 0.63 0.54
916567440 184860 190740 2.37 0.48 0.41
917020980 260280 213600 2.56 0.48 0.42
917501940 267240 274020 2.81 0.42 0.38
917967900 191880 189480 3.60 0.51 0.45
918380400 222960 225300 2.27 0.49 0.42
918816900 185100 189780 2.33 0.47 0.41
919231680 224880 204720 3.09 0.53 0.46
919692180 255600 245940 2.26 0.44 0.39
920040120 96300 95460 2.80 0.72 0.58
920356620 220860 220920 2.98 0.47 0.41
920768640 190920 224940 2.40 0.49 0.42
921207600 212220 218460 2.64 0.45 0.39
921659160 230700 227100 1.79 0.40 0.34
922143660 257220 226980 1.97 0.44 0.38
922621680 250980 242580 2.40 0.48 0.41
923093700 195180 174480 1.73 0.51 0.42
923500860 232200 169260 2.70 0.55 0.47
923864100 192780 285540 2.74 0.50 0.44
925365720 385500 104220 1.90 0.66 0.54
925665780 195780 201180 2.66 0.49 0.42
926072220 205080 205020 2.36 0.46 0.39
926571360 294060 206100 3.09 0.53 0.46
927009720 232140 174000 2.20 0.55 0.46
927393840 209880 210600 1.62 0.39 0.33
927847380 242880 246480 2.46 0.46 0.40
928298520 204540 211680 2.42 0.45 0.39
928761660 251100 246960 2.40 0.41 0.36
929196300 187560 191400 1.34 0.41 0.34
929585160 197340 228780 2.19 0.50 0.42
930086940 272760 205260 2.24 0.43 0.37
930494220 201960 193440 2.63 0.47 0.41
930936660 247920 224220 2.39 0.43 0.38
931386780 223260 175140 2.11 0.47 0.40
931695540 133260 294720 1.32 0.62 0.51
932263560 250800 133380 2.19 0.76 0.60
932742780 345720 162180 1.90 0.51 0.42
933155640 250440 200160 1.87 0.48 0.40
933597360 241020 217200 2.40 0.48 0.41
934042560 220020 225000 1.54 0.42 0.36
934468140 200460 195900 3.24 0.51 0.45
934899120 235020 237960 2.59 0.45 0.40
935347260 210120 210600 1.86 0.43 0.38
935836080 277800 231960 2.78 0.47 0.41
936292500 224280 218700 2.13 0.43 0.37
936720780 209520 216840 1.74 0.42 0.35
937140600 202920 188400 2.62 0.49 0.43
937586280 256800 244920 2.64 0.44 0.39
938008980 177720 205800 1.77 0.47 0.40
938453940 237780 237660 2.54 0.40 0.35
938886540 194820 196380 2.97 0.50 0.44
939299340 187440 225300 1.47 0.42 0.35
939723240 198300 220800 2.38 0.47 0.41
940195620 230040 236700 2.16 0.44 0.38
940539060 106620 314580 2.10 0.72 0.60
941080680 218700 166080 1.61 0.60 0.50
941500800 253920 257220 2.68 0.41 0.36
941985540 227400 227820 2.30 0.43 0.38
942433260 219840 201420 1.91 0.46 0.40
942846060 210960 210780 2.05 0.44 0.38
943273380 216480 214500 2.06 0.42 0.36
943693860 205860 239580 2.75 0.47 0.42
944270400 316560 132120 2.57 0.58 0.50
944592060 189480 173520 2.07 0.48 0.42
945006060 225240 229440 1.97 0.41 0.35
945429720 194160 219540 2.25 0.49 0.42
945961260 308460 122400 2.34 0.54 0.47
946354080 270300 284280 2.23 0.38 0.34
946819560 181140 183780 2.69 0.50 0.44
947218440 215040 218520 3.01 0.46 0.41
947687460 250380 239640 2.33 0.40 0.36
948139260 212100 206100 2.39 0.45 0.39
948557520 211140 209280 2.36 0.45 0.40
948965940 199080 283740 1.76 0.43 0.37
949495260 244920 236640 2.57 0.41 0.36
949935840 203820 203820 2.89 0.48 0.42
950357580 217860 216960 2.32 0.45 0.39
950791560 216960 219720 3.09 0.46 0.40
951232320 220980 223260 2.38 0.43 0.37
951562140 106080 106380 2.88 0.69 0.58
951950280 281700 268380 1.97 0.37 0.32
952436760 217920 209100 2.65 0.46 0.41
952850040 203940 203100 3.20 0.50 0.44
953269320 216060 216720 2.29 0.46 0.40
953724360 237780 233400 2.34 0.44 0.38
954225600 250620 237180 2.05 0.42 0.37
954718980 218100 197040 1.75 0.45 0.38
955130100 214020 214920 1.99 0.45 0.39
955600140 252300 157380 1.32 0.55 0.42
955978680 220980 209940 2.10 0.48 0.40
956423700 215700 165480 1.97 0.54 0.45
956837820 247860 244020 1.90 0.41 0.36
957290760 207960 193560 2.14 0.46 0.39
957724800 203220 189960 2.07 0.45 0.38
958161540 246660 212460 2.15 0.43 0.37
958591080 217080 216840 2.07 0.41 0.35
959017560 209580 215220 2.66 0.49 0.43
959582520 349440 343860 1.74 0.33 0.29
960391860 465420 304620 2.17 0.57 0.47
960895260 187980 202260 2.72 0.53 0.45
961279920 182340 178800 1.72 0.44 0.38
961739580 280620 348120 2.38 0.41 0.36
962211120 123360 143040 3.01 0.71 0.59
962593020 151620 159420 2.19 0.55 0.47
963115020 362580 352200 1.89 0.34 0.30
963638340 171000 170880 2.46 0.52 0.44
964150860 337860 329280 2.17 0.36 0.32
964752300 249720 220980 2.88 0.46 0.41
965273160 299760 295620 2.13 0.39 0.34
965730420 161580 141180 1.13 0.48 0.38
966257760 385740 418800 2.13 0.34 0.30
966787380 110700 111600 2.44 0.67 0.56
967029900 130440 144900 1.82 0.66 0.55
967548120 372900 371160 2.33 0.34 0.31
968085600 166200 165480 2.77 0.55 0.48
968455740 204600 176940 2.13 0.48 0.41
968852280 198960 217740 1.88 0.45 0.38
969235560 162660 154740 2.90 0.57 0.50
969621300 230760 217560 2.42 0.46 0.40
970180020 332460 329640 2.61 0.36 0.33
970640340 130620 169560 2.22 0.57 0.46
971192220 382140 353280 2.04 0.33 0.30
971691240 145500 156660 2.08 0.52 0.43
971916180 55680 56160 4.23 1.05 0.89
972257340 284820 264360 2.04 0.40 0.35
972707820 185940 237360 2.58 0.52 0.45
973208820 263580 261900 2.43 0.43 0.37
973682220 211080 210060 2.27 0.46 0.39
974147640 253380 230820 2.25 0.44 0.38
974529480 150900 259560 2.58 0.58 0.49
975048540 253380 243780 2.54 0.42 0.37
975411060 118500 128340 2.47 0.68 0.56
975794520 254160 272820 3.01 0.55 0.47
976225200 157800 158640 1.17 0.42 0.34
976846560 462600 365940 2.46 0.35 0.32
977266140 52860 55680 1.87 1.21 0.87
977606880 284160 302220 2.89 0.43 0.38
978308220 398820 347520 2.56 0.35 0.31
978723840 67920 63960 1.70 0.83 0.61
979006080 218160 192960 2.71 0.59 0.51
979392360 193200 230400 1.25 0.40 0.34
979843740 220620 257400 3.55 0.49 0.43
980341860 240600 223560 2.65 0.44 0.39
980724360 158760 154740 2.75 0.54 0.46
981125400 246120 250380 2.74 0.44 0.40
981614160 238200 225660 2.21 0.40 0.35
982103280 263340 229380 2.74 0.50 0.44
982457340 124500 142620 3.45 0.66 0.56
982912200 311700 233520 1.62 0.42 0.36
983377140 209820 112620 2.07 0.60 0.48
983664300 174420 170460 2.29 0.48 0.41
984006480 171600 160260 3.39 0.58 0.50
984613140 446100 693720 2.44 0.29 0.27
985579440 272400 273120 2.75 0.41 0.37
986042040 182460 181680 2.18 0.47 0.41
986499780 275880 279180 1.67 0.36 0.31
987076020 194220 212100 3.20 0.52 0.46
987530220 241860 243180 2.08 0.41 0.36
988081020 307440 334560 2.70 0.40 0.36
988532940 77700 58020 2.05 1.10 0.78
988836540 199860 188520 3.23 0.67 0.57
989265780 202440 215400 2.46 0.67 0.56
989748660 267360 226680 2.62 0.48 0.42
990177300 201720 200100 3.49 0.52 0.46
990698880 321360 296040 2.95 0.41 0.37
991326720 331620 327960 2.40 0.35 0.32
991717800 62940 62640 2.69 0.90 0.70
991989480 208860 204300 2.80 0.47 0.41
992390280 196320 191100 1.84 0.43 0.37
992800440 218820 222060 2.77 0.43 0.38
993270960 248280 271320 1.60 0.38 0.33
993720780 178320 178440 1.21 0.43 0.36
994309320 410040 423360 2.44 0.31 0.28
994922880 186480 230760 2.63 0.51 0.45
1040914711 219780 218844 2.95 1.16 0.92
1041359944 225858 223897 2.00 0.86 0.69
1041787291 203093 228565 2.66 0.98 0.79
1042291680 275685 211828 1.94 0.88 0.72
1042769877 266219 204267 1.71 0.90 0.66
1043199593 225398 222466 2.94 0.85 0.69
1043660903 238809 241528 2.21 0.81 0.68
1044120000 216367 215642 2.43 0.80 0.64
1044552260 216502 217476 2.41 0.76 0.63
1045028930 259035 187859 2.77 0.91 0.74
1045468772 251945 253984 1.55 0.65 0.51
1045971044 248246 252598 3.12 0.80 0.68
1046483938 260246 270059 2.01 0.66 0.55
1046976153 222122 219178 2.81 0.87 0.72
1047452181 256745 244198 1.54 0.68 0.53
1047927054 230564 223705 0.96 0.63 0.49
1048373444 222646 283992 2.27 0.82 0.67
1048874435 215489 225429 1.98 0.82 0.66
1049361773 261868 235591 2.93 0.79 0.67
1049863221 265822 245378 2.33 0.72 0.60
1050337198 228565 221861 2.67 0.81 0.68
1050818978 259859 258741 2.27 0.65 0.54
1051281070 203271 241839 2.51 0.83 0.69
1051789451 266541 251453 1.44 0.84 0.64
1052263117 222152 220733 1.02 0.84 0.65
1052697467 213583 230301 3.04 0.97 0.77
1053169168 241362 243734 2.82 0.76 0.63
1053647767 234790 237361 2.26 0.76 0.63
1054121948 236268 197136 2.72 0.81 0.68
1054543984 224823 217292 2.18 0.76 0.62
1054980340 214754 226731 1.40 0.71 0.56
1055467182 259753 256544 2.86 0.81 0.67
1055947047 223165 222967 1.58 0.66 0.53
1056395535 225484 227773 2.39 1.09 0.84
1057315317 247393 231706 3.09 0.81 0.69
1057774309 227206 208991 2.60 0.79 0.65
1058203853 220457 220686 1.69 0.77 0.61
1058675708 251130 241920 1.24 0.63 0.51
1059136271 218337 217848 3.01 0.79 0.67
1059611231 257070 259435 2.94 1.03 0.80
1064964809 227848 228443 3.30 1.16 0.93
1065438535 244019 234979 1.22 1.09 0.79
1065934488 260942 252032 3.87 0.78 0.68
1066441686 255076 256108 2.62 0.86 0.72
1066953917 256055 196628 3.20 0.85 0.72
1067367214 216633 216619 3.39 0.75 0.66
1067812842 228812 243579 3.78 0.77 0.67
1068281211 223091 247213 2.70 0.71 0.60
1068759098 227407 220788 2.41 0.67 0.57
1069214221 234081 218234 1.56 0.64 0.53
1069679264 246691 253656 2.50 0.69 0.59
1070180427 247230 255428 2.03 0.66 0.55
1070647111 211216 234368 2.47 0.73 0.61
1071134670 252563 251264 1.86 0.65 0.53
1071636035 250012 241012 3.61 0.73 0.64
1072102310 225144 225617 2.13 0.71 0.59
1072545354 217372 236018 2.12 0.72 0.60
1073003124 221563 228400 2.46 0.68 0.56
1073462327 230667 228617 4.47 0.84 0.74
1073911985 220851 212792 2.48 0.80 0.67
1074350008 225120 230139 2.57 0.76 0.65
1074796593 216346 216259 2.90 0.70 0.60
1075265053 252149 249533 2.64 0.67 0.58
1075734098 219481 218743 2.25 0.68 0.58
1076173409 220443 220123 2.51 0.69 0.59
1076610087 215731 215601 1.53 0.62 0.51
1077058082 232253 230662 2.46 0.73 0.62
1077548150 259206 259898 1.86 0.57 0.47
1078051091 242934 241330 2.33 0.75 0.64
1078547059 254564 251869 2.73 0.66 0.57
1079029709 230733 216305 2.52 0.71 0.59
1079488377 242272 240269 2.15 0.62 0.53
1079951582 222269 220471 2.46 0.68 0.58
1080385934 213828 224600 2.74 0.71 0.60
1080827239 216658 226434 2.90 0.70 0.60
1081288154 234409 273454 3.25 0.83 0.71
1081786135 224440 221841 0.75 0.64 0.52
1082262777 254696 242446 3.03 0.78 0.67
1082727189 221825 210430 1.80 0.69 0.56
1083168356 230606 229685 1.78 0.59 0.49
1083644549 246453 245774 1.82 0.61 0.52
1084108642 218243 229079 1.75 0.78 0.63
1084550982 213165 220473 3.47 0.75 0.65
1085030429 258762 258167 2.16 0.60 0.51
1085502894 214269 225045 2.37 0.70 0.60
1085974726 246752 245658 2.51 0.73 0.62
1086448181 227712 222967 2.33 0.75 0.64
1086920767 249581 249754 1.83 0.77 0.63
1087400059 229467 229420 2.12 0.64 0.54
1087868732 239094 238792 2.67 0.88 0.75
1088331884 224202 221948 2.57 0.83 0.69
1088778713 224549 214267 4.29 1.05 0.90
1089222268 229195 231872 2.20 0.75 0.61
1089711287 256883 246967 1.94 0.68 0.58
1090199278 240991 253353 1.64 0.67 0.54
1090673160 217813 217627 2.26 0.89 0.72
1091114838 219262 220570 1.88 0.64 0.52
1091591206 255766 254895 1.06 0.57 0.45
1092100892 254723 254463 2.20 0.58 0.50
1092576308 220876 219831 1.52 0.73 0.58
1093039335 243156 242338 3.45 0.71 0.62
1093515929 234165 225432 2.11 0.65 0.52
1093969034 227575 230753 2.17 0.75 0.62
1094416120 215884 267702 2.36 0.90 0.76
1094895823 211903 229376 3.82 0.86 0.75
1095350181 224729 217491 1.72 0.81 0.64
1095787408 219696 220074 0.95 0.58 0.46
1096207011 199458 237872 1.06 0.95 0.72
1096687360 242030 255650 2.87 0.74 0.63
1097163190 219885 218445 2.09 0.71 0.61
1097610025 228285 220391 2.60 0.72 0.61
1098053125 222599 229376 2.74 0.99 0.87
1098540262 217193 217612 2.86 0.79 0.66
1099002731 244596 246813 3.13 0.69 0.59
1099476516 226938 225865 3.42 0.76 0.65
1099925309 222850 223941 2.66 0.73 0.61
1100373476 224093 368616 2.61 0.78 0.65
1100975217 232653 217452 3.37 1.02 0.86
1101483176 290465 204091 5.47 1.13 0.96
1101923063 235523 231618 2.21 0.68 0.57
1102400444 245725 248807 2.58 0.65 0.56
1102871799 222401 216443 2.64 0.68 0.58
1103341286 252987 255007 1.80 0.63 0.53
1103821290 224932 223718 2.72 0.71 0.60
1104292613 247505 248763 2.90 0.70 0.61
1104766335 224912 224941 2.73 0.71 0.61
1105227491 236119 235472 2.59 0.67 0.57
1105697682 234678 233603 2.77 0.69 0.59
1106185393 254025 255581 2.03 0.62 0.53
1106662847 221826 217839 1.43 0.63 0.51
1107104441 223645 222440 2.71 0.72 0.61
1107561331 234382 261206 2.59 0.66 0.56
1108078664 253161 215895 3.41 0.94 0.79
1108542402 247690 246367 2.41 0.65 0.56
1109043399 254119 245636 2.34 0.61 0.52
1109513380 211506 210266 2.72 1.07 0.85
1109950953 227219 225964 2.97 0.70 0.60
1110419297 242337 261872 1.01 0.58 0.46
1110909130 227926 226747 2.33 0.64 0.55
1111381502 245591 244860 2.83 0.65 0.55
1111843804 217291 216854 1.89 0.66 0.56
1112319231 258528 259578 2.92 0.65 0.57
1112796496 217407 224898 2.53 0.68 0.57
1113237900 216367 216327 2.51 0.72 0.62
1113708412 254146 272265 1.30 0.61 0.49
1114232343 251584 250728 3.41 0.66 0.58
1114704882 221725 212318 2.57 0.73 0.63
1115136610 219362 213365 1.11 0.61 0.49
1115580462 229690 250870 2.10 0.67 0.57
1116053217 221804 233440 2.99 0.69 0.60
1116549425 260170 221392 3.82 0.90 0.78
1117016886 245999 245954 2.55 0.65 0.56
1117526511 263596 242335 2.12 0.62 0.51
1118027567 258683 258667 3.03 0.64 0.56
1118509286 222978 219494 2.84 0.70 0.61
1118953978 225142 225224 1.70 0.67 0.57
1119395306 216022 216037 1.95 0.75 0.61
1119860652 249261 249253 1.41 0.59 0.49
1120326530 216560 219981 1.46 0.59 0.48
1120809670 263058 242959 1.46 0.59 0.48
1121275495 222800 226947 2.23 0.69 0.59
1121748397 245858 252867 1.72 0.76 0.60
1122260638 259291 257867 1.80 0.59 0.49
1122782915 264361 258696 2.03 0.61 0.51
1123258808 216971 219517 2.91 0.89 0.73
1123702953 224459 218381 2.32 0.85 0.68
1124138445 216698 217534 2.32 0.78 0.63
1124588618 226478 215542 1.91 0.71 0.58
1125047609 241700 233056 1.92 0.59 0.48
1125500767 220028 213176 3.07 0.93 0.77
1125938745 224279 245745 2.47 0.93 0.79
1126403223 218628 273432 2.47 0.70 0.58
1126933080 256359 248714 2.74 0.72 0.62
1127409195 224729 209203 1.98 0.69 0.57
1128023408 404960 448796 2.44 0.56 0.49
1154997007 245742 180334 2.18 0.58 0.47
1155392834 213941 209051 1.24 0.45 0.36
1155833973 231983 226059 1.96 0.48 0.40
1156277814 217689 215660 1.85 0.51 0.44
1156736742 243046 245267 3.07 0.45 0.40
1157156512 174379 227881 2.41 0.74 0.59
1157646642 262122 200455 1.54 0.50 0.40
1158070361 222585 218922 2.26 0.53 0.44
1158540219 250036 211717 3.01 0.55 0.47
1158968882 216741 216884 1.77 0.44 0.38
1159442261 256448 243850 3.27 0.52 0.45
1159844759 158590 158493 2.20 0.84 0.62
1160276959 273637 171734 1.77 0.79 0.57
1160701312 251621 200062 2.15 0.52 0.44
1161114114 212697 209568 1.48 0.49 0.39
1161532898 209175 208721 3.14 0.56 0.48
1162003455 261518 258869 2.44 0.49 0.42
1162457584 195217 221417 1.38 0.56 0.41
1162919990 239899 223379 3.00 0.55 0.47
1163314698 171265 211693 2.88 0.67 0.56
1163786037 259645 208985 1.28 0.85 0.58
1164169923 174861 210969 2.50 0.71 0.58
1164672829 291788 282474 2.79 0.46 0.40
1165142213 186724 185679 3.00 0.83 0.67
1165534172 204786 199362 2.84 0.53 0.45
1165973773 240148 197249 3.54 0.62 0.54
1166394269 218327 217520 1.27 0.92 0.55
1166819791 205359 186781 2.37 0.51 0.44
1167280914 271673 265612 2.38 0.48 0.41
1167757057 210486 210415 1.38 0.41 0.34
1168179108 211544 211985 2.04 0.44 0.37
1168618838 227444 227651 2.91 0.49 0.42
1169072906 224882 194492 3.04 0.56 0.48
1169480962 212926 205857 2.01 0.47 0.39
1169955982 268948 264724 1.51 0.41 0.34
1170430208 209270 205116 2.32 0.50 0.42
1170859860 224428 209181 1.99 0.43 0.37
1171261014 191865 234626 1.44 0.39 0.32
1171750171 205647 204390 1.77 0.39 0.34
1172556911 210800 205203 2.42 0.48 0.41
1172901050 138758 138108 3.67 0.73 0.62
1173269974 230719 235574 2.53 0.39 0.35
1173723805 218059 226514 2.13 0.44 0.38
1174150960 200500 197016 1.78 0.40 0.33
1174542819 194759 207851 1.95 0.44 0.38
1175038135 286703 291067 2.14 0.39 0.34
1175529677 200329 195907 1.83 0.42 0.36
1175947175 221432 225985 2.42 0.40 0.35
1176375959 202758 205013 2.05 0.41 0.35
1176799767 218670 227687 2.83 0.46 0.41
1177251933 224371 227570 2.20 0.40 0.35
1177772803 293198 249881 2.54 0.44 0.39
1178174148 151276 144434 2.55 0.83 0.67
1178499103 180053 227703 2.25 0.49 0.42
1178977898 250857 226014 2.71 0.53 0.46
1179433275 215585 211869 2.64 0.43 0.37
1179853434 208107 209588 2.88 0.51 0.44
1180277775 214587 269337 2.72 0.54 0.46
1180826410 279205 186725 2.89 0.52 0.45
1181250314 236254 214559 1.94 0.41 0.34
1181681172 216208 218770 3.09 0.49 0.43
1182123568 223507 292417 1.80 0.51 0.42
1182582972 166767 165493 3.54 0.62 0.53
1183005917 257360 259977 2.69 0.44 0.39
1183442179 176110 176119 3.25 0.60 0.51
1183801738 181385 225341 3.35 0.86 0.70
1184261472 234014 215095 2.52 0.50 0.43
1184977625 500881 524544 3.05 0.87 0.71
1185547888 44689 44689 2.52 1.16 0.80
1185709584 116860 116881 2.58 0.51 0.44
1186117158 290462 185245 2.47 0.48 0.41
1186515681 213146 216287 2.91 1.12 0.82
1186928186 196217 249310 2.58 0.64 0.55
1187385320 203752 203018 2.11 0.65 0.51
